nr,lat_orig,lon_orig,hell_orig,rdx_orig,rdy_orig,nap_orig,lat_calc,lon_calc,hell_calc,rdx_calc,rdy_calc,nap_calc,lat_diff,lon_diff,hell_diff,rdx_diff,rdy_diff,nap_diff
30012015,53.091168700,7.478096474,59.7678,295063.5278,569181.1669,18.8093,53.092264772,7.478842840,18.8093,295017.0844,569057.7908,59.7678,-0.001096072,-0.000746366,40.9585,46.4434,123.3761,-40.9585
30012016,52.909608467,3.485911102,300.6230,27102.2442,548629.6255,257.8700,52.909608467,3.485911103,300.6230,27102.2441,548629.6255,257.8700,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012017,53.521786114,5.940848791,-9.2899,191721.8180,615216.1045,-49.7537,53.521786114,5.940848792,-9.2899,191721.8179,615216.1045,-49.7537,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012018,51.360525181,2.919703207,94.4836,-16837.2764,377498.1322,50.1957,51.361412927,2.919782976,50.1957,-16846.1703,377399.6084,94.4836,-0.000887746,-0.000079769,44.2879,8.8939,98.5238,-44.2879
30012019,53.901868102,5.325658042,19.2840,150953.6113,657383.4841,-21.1557,53.903061325,5.326077336,-21.1557,150925.9367,657250.6951,19.2840,-0.001193223,-0.000419294,40.4397,27.6746,132.7890,-40.4397
30012020,51.911948051,7.338291967,109.0152,289237.0686,437741.6864,64.7664,51.912908062,7.339013455,64.7664,289190.3115,437633.5859,109.0152,-0.000960011,-0.000721488,44.2488,46.7571,108.1005,-44.2488
30012021,52.249788946,7.964818887,234.8483,330996.9615,476656.3560,190.9306,52.250787691,7.965633949,190.9306,330945.2838,476543.3170,234.8483,-0.000998745,-0.000815062,43.9177,51.6777,113.0390,-43.9177
30012022,51.275683545,7.647992639,282.0390,312737.8952,367596.7374,234.9038,51.276568775,7.648757362,234.9038,312687.6087,367496.6469,282.0390,-0.000885230,-0.000764723,47.1352,50.2865,100.0905,-47.1352
30012023,50.468811497,2.601383165,-14.3048,-42775.0057,279142.2111,-58.5684,50.469593761,2.601429805,-58.5684,-42781.6190,279055.3609,-14.3048,-0.000782264,-0.000046640,44.2636,6.6133,86.8502,-44.2636
30012024,52.561534025,7.768186677,70.0773,316434.2541,510870.5703,27.0395,52.562569642,7.768973524,27.0395,316384.7170,510753.6395,70.0773,-0.001035617,-0.000786847,43.0378,49.5371,116.9308,-43.0378
30012025,53.341892673,3.748123556,221.4693,45832.4844,596295.7791,179.5978,53.341892673,3.748123557,221.4693,45832.4843,596295.7792,179.5978,0.000000000,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012026,53.047133621,4.544697580,156.6228,98500.4781,562579.1570,114.5484,53.047133621,4.544697580,156.6228,98500.4781,562579.1571,114.5484,0.000000000,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30012027,51.674511346,4.480323737,160.2762,92272.3390,409913.9956,116.3184,51.674511345,4.480323738,160.2762,92272.3389,409913.9957,116.3184,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012028,53.019538380,4.821080616,37.5795,117010.6495,559327.4223,-4.4840,53.019538380,4.821080617,37.5795,117010.6494,559327.4223,-4.4840,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012029,51.722611754,3.098416709,122.0084,-3129.0800,417361.4750,77.8565,51.723542695,3.098519099,77.8565,-3139.4093,417258.1745,122.0084,-0.000930941,-0.000102390,44.1519,10.3293,103.3005,-44.1519
30012030,53.655216382,4.653770802,48.7965,106504.3184,630173.6276,7.5255,53.655216381,4.653770803,48.7965,106504.3184,630173.6277,7.5255,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30012031,50.896117912,4.816374998,153.2833,114839.1457,323083.1970,107.7534,50.896117912,4.816374999,153.2833,114839.1456,323083.1970,107.7534,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012032,51.082139203,6.850951369,244.2589,257565.5791,344648.8135,198.0872,51.082139203,6.850951369,244.2589,257565.5791,344648.8135,198.0872,0.000000000,0.000000000,0.0000,-0.0000,-0.0000,-0.0000
30012033,53.856973353,7.852476026,12.4744,317213.6175,655172.6086,-27.0668,53.858160881,7.853282308,-27.0668,317165.1297,655038.6647,12.4744,-0.001187528,-0.000806282,39.5412,48.4878,133.9439,-39.5412
30012034,51.394379697,4.370191478,148.4082,84220.0248,378851.5742,103.9737,51.394379697,4.370191478,148.4082,84220.0248,378851.5742,103.9737,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30012035,50.662887872,7.023139902,161.9274,270672.2039,298270.9339,114.7289,50.663702112,7.023813523,114.7289,270626.6076,298179.3121,161.9274,-0.000814240,-0.000673621,47.1985,45.5963,91.6218,-47.1985
30012036,51.747286014,7.412230335,114.0682,294833.4587,419566.3112,69.3139,51.748226644,7.412962446,69.3139,294785.8327,419460.2957,114.0682,-0.000940630,-0.000732111,44.7543,47.6260,106.0155,-44.7543
30012037,52.737988020,2.624569707,149.3227,-31552.7069,531413.9722,105.7251,52.739035965,2.624591263,105.7251,-31558.6197,531297.4923,149.3227,-0.001047945,-0.000021556,43.5976,5.9128,116.4799,-43.5976
30012038,53.548752903,6.133743235,186.4045,204484.6504,618333.2512,146.0723,53.548752903,6.133743236,186.4045,204484.6503,618333.2512,146.0723,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012039,51.546549965,7.842346040,5.9864,325280.1017,398157.2683,-39.9292,51.547466581,7.843139947,-39.9292,325228.4971,398053.4893,5.9864,-0.000916616,-0.000793907,45.9156,51.6046,103.7790,-45.9156
30012040,51.478231889,4.176397363,71.7870,70888.3344,388385.2840,27.4773,51.478231888,4.176397364,71.7870,70888.3344,388385.2841,27.4773,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30012041,50.878482911,2.976563124,73.3350,-14647.6936,323758.6094,28.8321,50.879314638,2.976657244,28.8321,-14657.3627,323666.3432,73.3350,-0.000831727,-0.000094120,44.5029,9.6691,92.2662,-44.5029
30012042,52.491752178,3.108975543,315.1239,286.3912,502883.6862,271.7170,52.492773462,3.109072063,271.7170,276.2624,502770.3094,315.1239,-0.001021284,-0.000096520,43.4069,10.1288,113.3768,-43.4069
30012043,52.103874114,3.317092798,186.5213,13184.2611,459314.8762,142.8050,52.103874114,3.317092799,186.5213,13184.2610,459314.8762,142.8050,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012044,51.931943291,3.222158687,309.5139,6111.7293,440381.8840,265.5581,51.931943291,3.222158688,309.5139,6111.7292,440381.8840,265.5581,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012045,53.786123400,3.542169934,70.7509,33386.6879,646060.7261,29.2093,53.787298370,3.542317237,29.2093,33373.6185,645930.2320,70.7509,-0.001174970,-0.000147303,41.5416,13.0694,130.4941,-41.5416
30012046,51.502236782,5.590667568,174.9906,169127.3797,390377.2233,131.1268,51.502236782,5.590667569,174.9906,169127.3797,390377.2234,131.1268,0.000000000,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30012047,51.333328535,4.433760380,90.7552,88555.2421,372000.2311,46.2000,51.333328535,4.433760380,90.7552,88555.2421,372000.2311,46.2000,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30012048,51.987745624,7.010635704,125.8361,266508.3782,445618.7134,81.8329,51.987745624,7.010635705,125.8361,266508.3781,445618.7134,81.8329,-0.000000000,-0.000000001,0.0000,0.0001,0.0000,-0.0000
30012049,51.659395694,5.397573690,235.4563,155717.7379,407841.7864,191.8331,51.659395694,5.397573690,235.4563,155717.7379,407841.7864,191.8331,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30012050,52.529129099,6.427610239,238.4787,225600.1920,505115.6471,195.8194,52.529129098,6.427610240,238.4787,225600.1919,505115.6472,195.8194,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30012051,53.311357497,3.449125570,171.8354,25830.0614,593393.1221,129.7594,53.311357497,3.449125571,171.8354,25830.0613,593393.1221,129.7594,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012052,50.412104489,2.537873063,31.0499,-47527.1729,273009.7610,-13.2294,50.412879825,2.537911395,-13.2294,-47533.2440,272923.6626,31.0499,-0.000775336,-0.000038332,44.2793,6.0711,86.0984,-44.2793
30012053,51.368364658,6.669477336,198.9853,244291.3472,376249.1223,153.5969,51.368364658,6.669477337,198.9853,244291.3471,376249.1223,153.5969,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012054,50.526266186,3.886651520,29.1952,48589.1983,282868.4380,-15.9317,50.527060346,3.886879734,-15.9317,48571.2110,282780.4403,29.1952,-0.000794160,-0.000228214,45.1269,17.9873,87.9977,-45.1269
30012055,51.189698207,5.347717401,23.5912,152239.8429,355588.1035,-21.1530,51.189698207,5.347717402,23.5912,152239.8428,355588.1035,-21.1530,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012056,53.078789166,3.345264170,208.9568,18175.6510,567709.5095,166.3737,53.078789166,3.345264171,208.9568,18175.6509,567709.5095,166.3737,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012057,53.315281643,4.071222083,71.4986,67295.6816,592892.7472,29.7103,53.315281643,4.071222084,71.4986,67295.6815,592892.7472,29.7103,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012058,50.841651041,7.071750351,321.1610,273651.4865,318232.6665,274.3697,50.841651040,7.071750352,321.1610,273651.4864,318232.6666,274.3697,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30012059,50.810663277,5.430751504,159.9791,158070.0288,313420.7865,114.1100,50.810663277,5.430751504,159.9791,158070.0288,313420.7865,114.1100,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30012060,50.336225978,7.934888055,51.9167,336386.4025,263784.1567,3.6995,50.337001008,7.935690047,3.6995,336332.3168,263695.9967,51.9167,-0.000775030,-0.000801992,48.2172,54.0857,88.1600,-48.2172
30012061,53.943400968,7.946629175,263.3541,323063.5782,665006.2915,223.9540,53.944598476,7.947450338,223.9540,323014.4397,664871.1351,263.3541,-0.001197508,-0.000821163,39.4001,49.1385,135.1564,-39.4001
30012062,52.192760065,4.964571154,182.4074,126101.9791,467266.1057,139.1657,52.192760065,4.964571154,182.4074,126101.9791,467266.1057,139.1657,0.000000000,0.000000000,0.0000,-0.0000,-0.0000,-0.0000
30012063,53.948460306,2.907510879,209.7502,-7810.8787,665384.4671,168.1184,53.949651713,2.907559171,168.1184,-7818.6364,665252.0205,209.7502,-0.001191407,-0.000048292,41.6318,7.7577,132.4466,-41.6318
30012064,51.073596758,4.253596635,297.2107,75551.8604,343286.9968,252.3308,51.073596758,4.253596635,297.2107,75551.8604,343286.9968,252.3308,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30012065,52.696779197,4.339005391,145.4952,84141.3176,523776.1078,102.8654,52.696779197,4.339005392,145.4952,84141.3176,523776.1078,102.8654,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30012066,53.085316287,7.792636851,158.8559,316150.3584,569187.4265,117.9166,53.086412490,7.793430378,117.9166,316101.2873,569063.7241,158.8559,-0.001096203,-0.000793527,40.9393,49.0711,123.7024,-40.9393
30012067,51.688484337,4.660604543,198.4112,104757.3490,411328.5589,154.5423,51.688484337,4.660604544,198.4112,104757.3489,411328.5589,154.5423,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012068,52.959038635,4.255365346,79.8458,78944.7433,553042.2314,37.5800,52.959038635,4.255365347,79.8458,78944.7433,553042.2314,37.5800,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30012069,50.329934473,4.960441037,88.5504,124608.4347,260026.1806,42.2144,50.330708482,4.960822561,42.2144,124580.7677,259940.2382,88.5504,-0.000774009,-0.000381524,46.3360,27.6670,85.9424,-46.3360
30012070,52.887335234,7.979040937,28.6480,329426.2471,547598.7268,-12.8714,52.888408698,7.979861348,-12.8714,329375.3471,547477.3593,28.6480,-0.001073464,-0.000820411,41.5194,50.9000,121.3675,-41.5194
30012071,51.929416739,3.729273067,288.4134,40974.3581,439183.5100,244.6624,51.929416739,3.729273068,288.4134,40974.3581,439183.5100,244.6624,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30012072,51.276279169,3.036793527,269.2019,-8987.0154,367859.7691,224.8303,51.277157503,3.036890276,224.8303,-8996.9099,367762.3180,269.2019,-0.000878334,-0.000096749,44.3716,9.8945,97.4511,-44.3716
30012073,52.506720097,4.213002077,-7.2280,75280.6556,502761.0771,-50.1607,52.506720097,4.213002078,-7.2280,75280.6556,502761.0772,-50.1607,0.000000000,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30012074,52.741196750,6.778217089,84.6278,248936.0505,529109.3469,42.6133,52.741196750,6.778217090,84.6278,248936.0504,529109.3469,42.6133,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012075,51.451314029,5.445952985,150.3995,159084.0001,384693.8903,106.4903,51.451314028,5.445952985,150.3995,159084.0001,384693.8904,106.4903,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30012076,53.122037948,7.781275237,79.2492,315253.6711,573247.0843,38.4028,53.123138406,7.782067268,38.4028,315204.7424,573122.9196,79.2492,-0.001100458,-0.000792031,40.8464,48.9287,124.1647,-40.8464
30012077,53.834553913,2.809016555,294.9698,-14731.6681,652938.6198,253.2358,53.835731479,2.809051291,253.2358,-14738.6651,652807.6964,294.9698,-0.001177566,-0.000034736,41.7340,6.9970,130.9234,-41.7340
30012078,53.797073947,4.727594136,156.6694,111530.5435,645916.1366,115.5874,53.798253750,4.727922450,115.5874,111507.7031,645785.0264,156.6694,-0.001179803,-0.000328314,41.0820,22.8404,131.1102,-41.0820
30012079,52.183771870,2.744354533,71.8168,-25717.4057,469474.1660,27.8385,52.184755414,2.744400942,27.8385,-25724.5649,469364.9152,71.8168,-0.000983544,-0.000046409,43.9783,7.1592,109.2508,-43.9783
30012080,53.430328509,7.614068570,106.4331,303002.7266,607186.9006,66.2222,53.431465135,7.614837403,66.2222,302955.5625,607058.8724,106.4331,-0.001136626,-0.000768833,40.2109,47.1641,128.0282,-40.2109
30012081,52.228763567,5.668171100,140.2791,174195.9888,471225.0188,97.0915,52.228763567,5.668171101,140.2791,174195.9887,471225.0188,97.0915,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012082,53.042866334,5.060861186,183.6625,133112.5334,561824.0049,141.6914,53.042866333,5.060861188,183.6625,133112.5333,561824.0050,141.6914,0.000000001,-0.000000002,0.0000,0.0001,-0.0001,-0.0000
30012083,52.854483728,3.465581678,-9.8366,25571.6817,542533.1692,-52.6542,52.854483728,3.465581679,-9.8366,25571.6816,542533.1692,-52.6542,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012084,53.911672384,6.917686654,-9.7111,255583.5763,659546.9489,-49.4811,53.912867453,6.918349958,-49.4811,255542.8337,659413.0215,-9.7111,-0.001195069,-0.000663304,39.7700,40.7426,133.9274,-39.7700
30012085,52.768834576,4.935520081,96.9110,124515.4118,531375.6884,54.5548,52.768834576,4.935520081,96.9110,124515.4118,531375.6884,54.5548,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30012086,50.314682597,3.522767720,279.9035,22190.1546,259926.0993,235.2432,50.315450790,3.522946228,235.2432,22175.2734,259840.9862,279.9035,-0.000768193,-0.000178508,44.6603,14.8812,85.1131,-44.6603
30012087,52.818828684,3.763854399,289.4676,45569.6441,538073.1705,246.7364,52.818828684,3.763854400,289.4676,45569.6440,538073.1706,246.7364,0.000000000,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012088,50.929362221,2.824483342,250.9758,-25149.0863,329780.2240,206.5528,50.930199261,2.824555655,206.5528,-25157.4296,329687.3316,250.9758,-0.000837040,-0.000072313,44.4230,8.3433,92.8924,-44.4230
30012089,53.258953571,5.590706133,74.1608,168580.4698,585841.4433,32.9299,53.258953571,5.590706134,74.1608,168580.4698,585841.4433,32.9299,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30012090,53.094000073,5.979459334,185.0354,194674.5139,567627.9701,143.6104,53.094000072,5.979459335,185.0354,194674.5139,567627.9702,143.6104,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30012091,50.845110469,4.845302116,116.3534,116832.3171,317393.2640,70.7571,50.845110469,4.845302117,116.3534,116832.3170,317393.2640,70.7571,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30012092,52.548498586,7.013340078,231.3680,265294.5111,508002.8436,188.7216,52.548498586,7.013340078,231.3680,265294.5111,508002.8436,188.7216,-0.000000000,-0.000000000,-0.0000,0.0000,0.0000,0.0000
30012093,53.450054713,6.340837940,221.1137,218357.3182,607511.1579,180.6949,53.450054712,6.340837941,221.1137,218357.3181,607511.1580,180.6949,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30012094,51.302443053,6.719948498,190.9807,247939.6121,368979.1652,145.3890,51.302443052,6.719948498,190.9807,247939.6121,368979.1653,145.3890,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30012095,51.692542758,5.953464241,37.3993,194152.5872,411681.9041,-6.5759,51.692542758,5.953464242,37.3993,194152.5872,411681.9041,-6.5759,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30012096,53.500766887,6.859529626,101.4609,252699.8988,613735.9177,61.1663,53.500766887,6.859529627,101.4609,252699.8988,613735.9177,61.1663,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30012097,53.645116541,5.847449011,309.7652,185438.8634,628899.4558,269.4618,53.645116541,5.847449011,309.7652,185438.8634,628899.4558,269.4618,-0.000000000,0.000000000,0.0000,-0.0000,0.0000,-0.0000
30012098,52.463831810,6.395913348,119.1485,223550.6558,497820.1959,76.3213,52.463831810,6.395913349,119.1485,223550.6558,497820.1959,76.3213,-0.000000000,-0.000000001,0.0000,0.0000,0.0000,-0.0000
30012099,52.333831664,5.295998702,237.8295,148783.4636,482881.8921,194.8675,52.333831663,5.295998703,237.8295,148783.4636,482881.8922,194.8675,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30012100,52.548293555,7.868890938,70.2573,323310.8799,509627.4105,27.2072,52.549327460,7.869693080,27.2072,323260.4451,509510.5640,70.2573,-0.001033905,-0.000802142,43.0501,50.4348,116.8465,-43.0501
30012101,52.289356985,3.083971135,262.8712,-2127.2353,480425.8284,219.2690,52.290354433,3.084066275,219.2690,-2137.2498,480315.1077,262.8712,-0.000997448,-0.000095140,43.6022,10.0145,110.7207,-43.6022
30012102,53.736874981,7.444717306,127.9867,290772.4084,640961.7998,88.2158,53.738048906,7.445460933,88.2158,290727.0986,640829.7761,127.9867,-0.001173925,-0.000743627,39.7709,45.3098,132.0237,-39.7709
30012103,50.779180432,2.544500591,282.6654,-45473.1395,313808.2882,238.2726,50.779998664,2.544535420,238.2726,-45479.1281,313717.4126,282.6654,-0.000818232,-0.000034829,44.3928,5.9886,90.8756,-44.3928
30012104,52.446156255,7.038056626,324.5116,267230.4384,496655.4333,281.4759,52.446156254,7.038056627,324.5116,267230.4383,496655.4334,281.4759,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012105,52.856776983,2.849650059,23.7803,-15893.9825,544069.1614,-19.5024,52.857839932,2.849703635,-19.5024,-15901.7459,543951.0710,23.7803,-0.001062949,-0.000053576,43.2827,7.7634,118.0904,-43.2827
30012106,50.464996588,4.849751860,71.1186,116835.6999,275103.6790,24.9632,50.465786147,4.850117056,24.9632,116809.1274,275016.0405,71.1186,-0.000789559,-0.000365196,46.1554,26.5725,87.6385,-46.1554
30012107,50.291526285,4.459861957,195.5262,88906.5483,256081.8143,149.6546,50.292294693,4.460172967,149.6546,88883.3066,255996.6201,195.5262,-0.000768408,-0.000311010,45.8716,23.2417,85.1942,-45.8716
30012108,52.262513618,7.659341051,33.5754,310099.8965,477373.9413,-10.2030,52.263514436,7.660110171,-10.2030,310050.9035,477260.9938,33.5754,-0.001000818,-0.000769120,43.7784,48.9930,112.9475,-43.7784
30012109,53.235916054,5.038601014,97.8515,131723.3777,583314.7009,56.1467,53.235916054,5.038601015,97.8515,131723.3776,583314.7009,56.1467,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30012110,53.780346025,5.497187248,132.3763,162250.5295,643859.9049,91.9910,53.781524634,5.497632531,91.9910,162221.3777,643728.6808,132.3763,-0.001178609,-0.000445283,40.3853,29.1518,131.2241,-40.3853
30012111,52.569939638,4.128705200,121.4476,69680.2417,509890.8516,78.5641,52.569939637,4.128705201,121.4476,69680.2416,509890.8517,78.5641,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012112,51.700796096,3.283206990,25.8943,9565.0335,414549.7287,-18.2323,51.700796095,3.283206991,25.8943,9565.0334,414549.7288,-18.2323,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30012113,50.890194698,6.346218358,171.5299,222480.6446,322710.0222,125.5584,50.890194698,6.346218359,171.5299,222480.6445,322710.0223,125.5584,0.000000000,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
